площа	окружність	дов. головної осі	дфаметр Фарета
9699	121881.23	152.61642456054688	111.12673100737888
15607	196123.35	152.3462677001953	140.9661291753508
16247.5	204172.11	169.1080322265625	143.82961970013184
15169	190619.28	144.2740478515625	138.97399272557323
13458.5	169124.5	139.1670379638672	130.9041420766287
10067.5	126511.94	132.71070861816406	113.21810419107561
13629.5	171273.35	135.72666931152344	131.73313317069437
11162	140265.83	157.08206176757812	119.21367286655456
12318	154792.55	152.10525512695312	125.23483825217221
14699	184713.08	151.06198120117188	136.80404989641994
11831	148672.73	134.82733154296875	122.73425379152191
10612.5	133360.61	138.22756958007812	116.24222412059189
10548	132550.08	149.01058959960938	115.88844082938772
18012	226345.47	164.33245849609375	151.43840556401057
8806	110659.46	120.85116577148438	105.88742810616303
14033	176343.88	141.3003692626953	133.66888393066105
15289	192127.24	157.43092346191406	139.52261250226036
13032	163764.94	151.07254028320312	128.8132669680753
14227	178781.75	145.62570190429688	134.5896690052664
13800	173415.91	148.4877166748047	132.5545386523798
9982	125437.51	121.102294921875	112.73631684398065
14341.5	180220.6	146.61509704589844	135.13017772066806
6480.5	81436.36	102.90069580078125	90.83627507585405
13616	171103.7	133.00135803222656	131.66787626871627
12797.5	160818.13	155.95339965820312	127.64906217339885
15938	200282.81	157.01821899414062	142.4531216365195
12177	153020.69	134.95985412597656	124.51601477818055
14378	180679.28	143.40281677246094	135.30202575793967
12877	161817.15	152.063720703125	128.044935930925
17313	217561.57	160.2971649169922	148.47085989513184
11038.5	138713.88	128.31944274902344	118.55232901364315
19739	248047.59	171.71243286132812	158.53225341717496
15340	192768.13	163.9329071044922	139.755123756653
12295	154503.53	150.8530731201172	125.11786524121496
11207	140831.32	132.67039489746094	119.45373823303719
15674	196965.29	203.5945587158203	141.26838508377924
9561	120147.07	165.32545471191406	110.33332808908146
5939	74631.68	131.3874053955078	86.95843637153402
5778	72608.49	117.32524108886719	85.77166250854516
5584	70170.61	114.24356842041016	84.31944981913217
4820	60569.91	117.91063690185547	78.33910010731222
7508	94348.31	168.94610595703125	97.77260609123397
7481	94009.02	139.47552490234375	97.596644584554
6440	80927.43	118.00044250488281	90.55198875836162
7150.5	89855.83	150.2864532470703	95.41645227437867
2659	33413.98	78.79158020019531	58.18542729456232
7531.5	94643.62	164.5201873779297	97.92550041318593
8614	108246.72	132.89434814453125	104.7267178820605
8563	107605.83	127.82371520996094	104.41623543092904
9371	117759.46	143.84451293945312	109.2315328726701
5108	64189.02	120.03121948242188	80.6455677300818
6977.5	87681.85	124.25213623046875	94.25512677509695
6675	83880.52	107.51807403564453	92.18933756735217
7446	93569.2	111.5610580444336	97.36807305322428
8038	101008.49	120.48267364501953	101.1647145035325
8946.5	112425.03	139.90101623535156	106.72880392365097
9828	123502.29	117.53790283203125	111.86330160359643
6049	76013.98	128.97096252441406	87.76004789255188
9912	124557.87	128.65223693847656	112.34033277240607
8750.5	109962.03	117.04463195800781	105.55322181821377
8310	104426.54	113.08406066894531	102.86214374953111
12275	154252.2	132.8350372314453	125.01606061472312
7075	88907.07	105.4100112915039	94.91137855389772
7765	97577.87	120.6715316772461	99.43191170277548
9535	119820.34	118.90682983398438	110.18320679236821
10592	133103	132.2907257080078	116.12989820814812
14603	183506.71	140.9034423828125	136.3565805957585
6825	85765.48	102.20246124267578	93.21941800299702
7827	98356.98	110.68965911865234	99.82808180387981
12118	152279.28	151.1587677001953	124.21399600327132
11058	138958.93	135.91571044921875	118.656996783508
12268	154164.23	130.65806579589844	124.98040940407812
9662	121416.27	115.91929626464844	110.91456388243675
9978	125387.25	133.80459594726562	112.7137266590341
9095	114291.14	117.16571044921875	107.61093652304261
11628.5	146128.04	129.9960479736328	121.67935751783389
13360	167886.71	142.1076202392578	130.4242320953502
16313	204995.2	171.23333740234375	144.1192447012706
12200	153309.72	144.27980041503906	124.63355264843005
10913.5	137143.09	144.37167358398438	117.87917446040754
9510	119506.18	117.62322235107422	110.03866625160174
7181	90239.11	103.04851531982422	95.61973212022299
7818	98243.89	106.11285400390625	99.77067084438944
6880	86456.63	125.53844451904297	93.59427369117151
9485	119192.03	119.4520034790039	109.8939356007101
6234	78338.75	121.6784896850586	89.09194869279156
10258	128905.83	134.9104766845703	114.28425635184095
10506.5	132028.57	184.8487091064453	115.66024069125909
4794.5	60249.46	91.578857421875	78.13160050346299
5044	63384.77	85.08245849609375	80.13875631455832
7738	97238.58	134.02159118652344	99.25889177882598
7784	97816.63	100.85816955566406	99.55348620826146
7703	96798.75	121.8845443725586	99.03415680004025
11918.5	149772.29	138.78475952148438	123.18727821461937
7967	100116.27	123.48925018310547	100.71692734046766
8593	107982.82	136.59043884277344	104.59898378048065
7313	91897.87	114.51801300048828	96.49456352897941
18713	235154.49	163.9303436279297	154.35715597480117
9754	122572.38	128.34182739257812	111.4413680791239
6177.5	77628.75	112.7606201171875	88.68730059936128
9160	115107.95	113.29525756835938	107.99478797504113
9472.5	119034.95	129.45249938964844	109.82149874912393
8487	106650.79	123.68341064453125	103.95183507840218
9669.5	121510.52	139.66085815429688	110.95760351511137
11840	148785.83	142.2803192138672	122.78092771136862
10128	127272.2	136.17227172851562	113.55778312858052
12148.5	152662.55	132.5103302001953	124.37021592493568
8353	104966.89	124.76803588867188	103.12792985982418
7579.5	95246.81	119.56967163085938	98.23705578507617
4666	58634.69	99.27600860595703	77.07746568053642
7979	100267.07	129.46578979492188	100.79274937931727
11427	143595.92	131.5836181640625	120.62051350283957
11423.5	143551.93	143.39578247070312	120.60203953201675
9103.5	114397.95	123.02550506591797	107.66121026394117
7232	90879.99	118.50352478027344	95.958680626219
6047	75988.84	98.6625747680664	87.7455385020431
12237	153774.68	149.03106689453125	124.82240307302285
9727	122233.09	118.8481674194336	111.28702103856912
8153	102453.62	113.12612915039062	101.8858282992575
9876	124105.48	115.74539947509766	112.13613932985417
7646	96082.47	112.04423522949219	98.6670642060716
6911.5	86852.47	131.0072784423828	93.80828915099708
9669	121504.24	131.05984497070312	110.9547347256722
6862.5	86236.72	102.30567932128906	93.47516448632254
6929.5	87078.67	116.08477020263672	93.93036476689691
9212	115761.41	114.40581512451172	108.30088959053069
9491	119267.42	113.49066162109375	109.92868833512674
10107	127008.31	114.16515350341797	113.43999329442103
9216	115811.67	123.80043029785156	108.32440004116921
8619.5	108315.83	117.25608825683594	104.76014631454433
8033	100945.66	122.56177520751953	101.13324509209404
10125	127234.5	121.18407440185547	113.5409634909072
7839	98507.78	109.90589141845703	99.90457842951413
6332	79570.26	100.45159912109375	89.78949157481097
9472	119028.66	115.13043975830078	109.81860028124316
9544.5	119939.72	125.1050033569336	110.2380825065674
9887	124243.71	112.8797378540039	112.19857119766078
8893	111752.73	118.4020004272461	106.40920670378951
5606	70447.07	105.43538665771484	84.48538860528086
9881.5	124174.59	126.86174774169922	112.16735960742105
5987	75234.86	101.92192077636719	87.30913557199739
9008	113197.87	112.9571304321289	107.09501304437264
9986	125487.78	123.93943786621094	112.75890250319632
11069	139097.16	141.8941192626953	118.7159994300411
5920	74392.91	113.64216613769531	86.81922658508404
5631	70761.23	103.68173217773438	84.67356066921776
17162.5	215670.34	170.03228759765625	147.8241309344223
17449.5	219276.88	155.37730407714844	149.05500137820343
18109	227564.41	163.49151611328125	151.8456285693107
12768	160447.42	163.6090087890625	127.50185295586319
17552.5	220571.22	168.9440460205078	149.49427115767327
18345	230530.07	187.76116943359375	152.83186659910479
21184.5	266212.28	193.0233154296875	164.23441519803958
16503	207382.81	160.41400146484375	144.9561044135927
17035	214068.12	159.1202850341797	147.2740155104202
14159.5	177933.52	139.27944946289062	134.27000906262552
18016	226395.73	211.83384704589844	151.45521990987532
12447	156413.62	156.35537719726562	125.88888995188802
12393	155735.03	170.49859619140625	125.61551527539451
9650	121265.48	133.5080108642578	110.84566571000565
6251.5	78558.67	113.522216796875	89.21690991012785
6206	77986.9	113.52603149414062	88.8916453589786
7121	89485.13	102.35138702392578	95.21942447872227
14417.5	181175.65	187.63037109375	135.487752716691
5440.5	68367.34	106.67671203613281	83.22895976240272
7754	97439.64	107.29972839355469	99.36145847297357
7780	97766.36	110.70573425292969	99.5279039166382
7316	91935.57	101.24266052246094	96.51435390283899
6646	83516.1	104.92335510253906	91.98885809873875
10993	138142.11	129.9586181640625	118.30774410525139
6441	80939.99	105.64932250976562	90.55901891937204
12545	157645.12	128.7678680419922	126.38350402130263
7499.5	94241.5	113.58658599853516	97.71724497621366
10892	136872.91	125.282958984375	117.76300404310088
7025	88278.75	111.2996826171875	94.57540801796479
26079	327718.38	242.93983459472656	182.2218814718702
4261.5	53551.59	119.4158706665039	73.66077870813542
8319.5	104545.92	122.10791015625	102.9209230060836
8975	112783.18	159.7137451171875	106.89866656791415
8437	106022.47	121.05967712402344	103.64517373679571
6202	77936.63	92.16117095947266	88.86299374006865
11613	145933.26	128.0477294921875	121.59823532029338
9716	122094.86	125.59679412841797	111.22407750413954
9683	121680.17	135.8225555419922	111.03503281248932
8266	103873.62	149.441162109375	102.58946377080278
11556	145216.98	159.92489624023438	121.29944838687248
8734	109754.68	112.72591400146484	105.45365893944559
16885	212183.17	151.1327667236328	146.62417847290132
13966	175501.93	139.92306518554688	133.34940375483978
10087	126756.98	133.25051879882812	113.32769867840601
7330.5	92117.78	112.69091796875	96.60995022605648
11761.5	147799.37	145.94149780273438	122.3732278948407
11792	148182.64	132.1168975830078	122.53179469638498
