

площа	окружність	дов. головної осі	дфаметр Фарета
2274	28575.93	62.352874755859375	53.80842614988623
2262	28425.13	60.647708892822266	53.66626361310184
2593.5	32590.88	71.98346710205078	57.46430856862931
2522.5	31698.67	69.79450225830078	56.672274981638495
1666.5	20941.86	54.88106918334961	46.06358324426302
2090.5	26270	62.771995544433594	51.59173643393734
5587	70208.31	107.92182159423828	84.34209705974446
1748.5	21972.3	61.32135772705078	47.18325279131815
6397	80387.07	98.25099182128906	90.24917377832794
1983.5	24925.4	66.751220703125	50.25406090041078
2512.5	31573.01	69.8078842163086	56.55982988081821
2252	28299.47	61.88257598876953	53.54750652218632
7176	90176.28	102.57825469970703	95.58643718132572
2034	25560	56.013214111328125	50.88977533838523
1999	25120.17	57.04857635498047	50.45003320044091
1848.5	23228.94	58.693973541259766	48.51374339754611
2625	32986.72	71.68531799316406	57.81222885281108
2300.5	28908.94	61.84480285644531	54.121045561437946
4362.5	54820.79	89.23280334472656	74.52856844128397
5643	70912.03	104.4381103515625	84.76373488078804
10110	127046.01	121.71599578857422	113.456827900627
1930	24253.1	54.93011474609375	49.57168870775802
7603	95542.12	101.80656433105469	98.38922836683618
6135	77094.68	91.11249542236328	88.38169837104412
2136	26841.77	65.61836242675781	52.150164597576364
7800	98017.69	143.0465850830078	99.65574970333759
2578.5	32402.39	59.96196365356445	57.29788971768173
5037	63296.81	106.01441955566406	80.08312922726618
2901	36455.04	64.20271301269531	60.77555363200492
8019.5	100776.01	112.78550720214844	101.04822872769041
8201	103056.81	109.72240447998047	102.18530964073588
2655	33363.71	62.057193756103516	58.14164592847245
10645	133769.02	140.58448791503906	116.42007968433026
2683	33715.57	65.60859680175781	58.447426791300586
18121	227715.2	208.10769653320312	151.8959307886353
2871	36078.05	63.75707244873047	60.460489023284055
2846	35763.89	68.50791931152344	60.196675525449685
2633.5	33093.54	70.54885864257812	57.905753954680975
2671	33564.78	69.95216369628906	58.316574179109836
5333	67016.45	98.64659881591797	82.40258789669547
2875.5	36134.6	76.40010833740234	60.50785329926984
2509	31529.02	67.98922729492188	56.52042124525014
5158.5	64823.62	90.58393859863281	81.04323655627493
2283	28689.02	58.1375846862793	53.91480205500505
4551	57189.55	88.53534698486328	76.12169971886942
3949	49624.6	85.05614471435547	70.90855351901601
1617	20319.82	52.710716247558594	45.37431370100002
2497	31378.23	65.23204803466797	56.38509681825244
3393	42637.7	68.9495849609375	65.72748112689553
3883	48795.22	80.79130554199219	70.31350618627006
2852.5	35845.57	68.9862289428711	60.265378131702214
5617	70585.3	97.7380142211914	84.56823589727652
3175	39898.23	66.33296966552734	63.58093703724523
2599	32660	64.09765625	57.52520818533982
4324	54336.99	88.90901184082031	74.19897432872536
2508	31516.46	68.30426788330078	56.509156587192024
3404	42775.93	70.92684173583984	65.83393813435814
2726	34255.93	67.13690948486328	58.913928734621436
2672.5	33583.63	75.6504898071289	58.332946807997985
3782	47526.01	82.33446502685547	69.39302528488281
