площа	окружність	дов. головної осі	дфаметр Фарета
5252.5	66004.86	113.30233764648438	81.7783021878141
7315	91923	104.25041198730469	96.50775756247637
8108.5	101894.42	114.84276580810547	101.60739563872832
8269.5	103917.6	110.88883209228516	102.61118075135587
6397.5	80393.36	102.9295425415039	90.25270072104881
6351	79809.02	105.57697296142578	89.92410326832855
6313	79331.5	101.5256576538086	89.65467776927807
5337	67066.72	93.20698547363281	82.43348500610394
7652.5	96164.15	115.90380096435547	98.70899460578975
4609.5	57924.69	99.96344757080078	76.60938376894003
4451.5	55939.2	85.1610107421875	75.28496419198575
9619.5	120882.2	126.3814468383789	110.67035646721257
7612.5	95661.5	111.33956146240234	98.4506781809878
8345.5	104872.65	117.98698425292969	103.08162115812547
8828.5	110942.2	110.62886810302734	106.02261702436128
7959	100015.74	113.69225311279297	100.66634758720096
6431.5	80820.61	102.53765106201172	90.49221033859322
7890.5	99154.95	114.56214904785156	100.23221352306254
9460	118877.87	124.40416717529297	109.74901408757457
10782.5	135496.89	132.23715209960938	117.16955829526239
6879.5	86450.35	106.02767181396484	93.59087267466604
7685	96572.56	113.03009796142578	98.9183799972974
5881	73902.83	99.1307373046875	86.53277854424583
10449	131306.01	130.51170349121094	115.34331364642563
5240	65847.78	93.5734634399414	81.68093544035996
6457.5	81147.34	103.49738311767578	90.67493788322832
6705.5	84263.8	95.18243408203125	92.39971735466312
6471.5	81323.27	102.63932037353516	90.77317728136217
4102.5	51553.54	81.85423278808594	72.27354448396733
4341	54550.61	85.10611724853516	74.34468954602838
9740	122396.45	124.54188537597656	111.36136298429759
9276.5	116571.94	122.6854248046875	108.679375397247
10256.5	128886.98	135.7135772705078	114.27590030525333
6131	77044.42	100.73916625976562	88.35288138352524
9838	123627.95	125.91436767578125	111.92019764593222
7364	92538.75	96.82760620117188	96.83044979462679
7979.5	100273.35	119.14451599121094	100.79590739317857
8816.5	110791.41	119.9878921508789	105.95053773415952
8234	103471.5	122.31381225585938	102.39069494514298
9285	116678.75	112.0704116821289	108.72915511888237
11610.5	145901.85	130.8277587890625	121.58514602593364
14546	182790.43	153.85372924804688	136.0901995652798
5989	75259.99	98.99666595458984	87.32371747365598
9707	121981.76	125.60713958740234	111.17255174162472
10708	134560.7	117.40409088134766	116.76407429095698
3405	42788.49	82.14559173583984	65.84360750918215
6543.5	82228.05	114.16719818115234	91.27673833444388
4058.5	51000.62	89.64344787597656	71.88492673925221
3481	43743.54	83.0919189453125	66.57437085863525
5887	73978.22	108.08782196044922	86.57690916090678
3396	42675.39	76.51680755615234	65.75653194870159
8945	112406.19	149.6561737060547	106.71985629514327
5663	71163.36	106.23296356201172	84.9138124325791
10143	127460.7	132.9316864013672	113.64184397592621
6967	87549.9	118.66841888427734	94.18418077453282
9555	120071.67	136.31637573242188	110.29870284796861
9004.5	113153.88	132.2806854248047	107.07420548651189
6937	87172.91	110.14081573486328	93.98118280713338
6388	80273.98	97.83525085449219	90.18566522329488
7694.5	96691.94	107.27193450927734	98.97950129680747
4069	51132.56	86.29296112060547	71.97785567469607
12540.5	157588.57	147.17713928222656	126.36083456020424
7422	93267.6	98.1789779663086	97.21102767188698
5392	67757.87	94.48796844482422	82.85715192553988
6250.5	78546.1	105.29448699951172	89.20977398450876
7404.5	93047.69	120.06626892089844	97.0963552817072
4875.5	61267.34	90.29977416992188	78.78882789048386
8623	108359.81	123.78075408935547	104.78141340071392
6574.5	82617.6	104.2767333984375	91.49269581153092
13534	170073.26	173.88084411621094	131.27080405956875
6496	81631.14	114.64173889160156	90.94484087951123
6532.5	82089.82	106.3641128540039	91.19998533981489
6364	79972.38	119.25830078125	90.0160900211433
7021	88228.49	109.96723175048828	94.54847880101285
6312.5	79325.21	102.70116424560547	89.65112729988795
6496.5	81637.43	107.27655029296875	90.9483408445255
8154.5	102472.47	116.62537384033203	101.89520041465586
9910	124532.73	138.65321350097656	112.32899843017147
4619.5	58050.35	89.5576400756836	76.69243819897815
5434.5	68291.94	110.50223541259766	83.18305299676877
5790	72759.29	95.44580841064453	85.86068345882528
7883	99060.7	116.06987762451172	100.18456633208176
6858.5	86186.45	126.48323059082031	93.44791820884033
7979.5	100273.35	119.14451599121094	100.79590739317857
8023	100819.99	102.140625	101.07027687411473
3798	47727.08	77.00929260253906	69.53965624666365
4509.5	56668.05	89.75495147705078	75.77383273256815
5365.5	67424.86	83.64984893798828	82.65329259791478
6012.5	75555.3	103.2909927368164	87.49487277961015
5462	68637.52	84.55951690673828	83.39325148561758
7022	88241.05	94.7101058959961	94.55521182425807
7396	92940.88	107.44259643554688	97.04060837021409
5737.5	72099.55	94.90217590332031	85.47053227819514
4699	59049.38	107.86326599121094	77.34954829028112
5577	70082.65	99.4628677368164	84.26658258757146
10339	129923.71	114.77436828613281	114.73457915126045
6394.5	80355.66	113.19110107421875	90.23153699682278
6262	78690.61	111.96931457519531	89.29180269840893
6179	77647.6	111.58568572998047	88.6980673234686
5974.5	75077.78	109.32793426513672	87.21794345213736
10149.5	127542.38	143.29830932617188	113.67825103901596
5478	68838.58	98.79695892333984	83.5153053401544
7489	94109.55	122.45668029785156	97.6488143835942
5900.5	74147.87	96.64242553710938	86.67612089676042
5404.5	67914.95	104.2412338256836	82.9531380932704
7375.5	92683.27	107.96390533447266	96.90602799720043
4070.5	51151.41	89.996337890625	71.9911214445537
5172	64993.27	101.51553344726562	81.1492139541121
2756.5	34639.2	74.25110626220703	59.24259282866067
6384	80223.71	106.64507293701172	90.15742483894091
9327.5	117212.82	121.4854507446289	108.97771264583062
5683.5	71420.97	108.4827651977539	85.06736714217912
7068	88819.11	120.81626892089844	94.86441430899224
6715	84383.18	102.86329650878906	92.46514772008217
5957	74857.87	97.32347869873047	87.09011406576158
4119	51760.88	80.02696990966797	72.41873849194099
5654.5	71056.54	86.30717468261719	84.85006190749054
4251.5	53425.92	81.13119506835938	73.57430206560946
6489	81543.18	98.80054473876953	90.89582721878091
8144	102340.52	112.25738525390625	101.82957749260852
6451.5	81071.94	99.95921325683594	90.63280268676955
6693	84106.72	123.09521484375	92.31355411266779
5656	71075.39	112.92475891113281	84.86131548015315
7115	89409.73	126.61117553710938	95.17930111526708
6930	87084.95	113.70429229736328	93.93375349156807
7962	100053.44	111.09180450439453	100.6853179722911
5368	67456.28	105.28390502929688	82.6725460847696
9946.5	124991.41	125.41864013671875	112.5356704858877
8804.5	110640.61	113.28561401367188	105.8784093742475
5981	75159.46	93.35247802734375	87.26537524735116
5697	71590.61	92.35423278808594	85.1683373464354
5860	73638.93	118.57858276367188	86.37814383365767
7437.5	93462.38	104.06924438476562	97.31248179944735
8320	104552.2	110.18936920166016	102.92401572129098
10117.5	127140.25	122.69910430908203	113.49890349187524
5274.5	66281.32	98.65348052978516	81.94938668901443
6339	79658.22	101.91333770751953	89.8391088228072
6282.5	78948.22	95.74078369140625	89.43784120716835
5730.5	72011.59	91.46107482910156	85.41837747876536
7596.5	95460.43	126.49983215332031	98.3471616345925
8143	102327.96	109.77706146240234	101.823325484775
6967	87549.9	103.63843536376953	94.18418077453282
6395	80361.94	96.7223129272461	90.23506462889782
8369.5	105174.24	113.77903747558594	103.22973587906222
8181	102805.48	113.81409454345703	102.06063254496499
7158	89950.08	104.51029205322266	95.46647925431363
5984.5	75203.44	94.2796630859375	87.29090476944079
6110	76780.52	96.15875244140625	88.20143773392724
5206	65420.53	88.93782806396484	81.41550877990788
8584	107869.73	132.32357788085938	104.54419281818879
7645.5	96076.19	107.68489074707031	98.66383805261525
6715	84383.18	100.87300872802734	92.46514772008217
8815	110772.56	134.5382080078125	105.94152437472505
7986.5	100361.32	109.90377807617188	100.84010920277396
4748.5	59671.41	85.0450668334961	77.75588709657244
7723.5	97056.36	107.95939636230469	99.16584908002366
5984.5	75203.44	106.50315856933594	87.29090476944079
6336.5	79626.81	98.02201080322266	89.82139152348041
6949.5	87329.99	114.51123809814453	94.0658185322225
11130.5	139869.99	138.2617645263672	119.0453390632104
9628	120989.02	134.63998413085938	110.71924104106814
6316	79369.2	106.70751190185547	89.67597763362988
7664	96308.66	114.84991455078125	98.78313555891151
11519.5	144758.31	140.6040496826172	121.10773276540482
5865	73701.76	93.8328857421875	86.41498672031217
10613.5	133373.17	138.29248046875	116.24770065703085
9167.5	115202.2	117.22443389892578	108.03899076888679
5232.5	65753.53	97.63036346435547	81.62245964087788
11251	141384.24	133.39990234375	119.68800323263528
4869.5	61191.94	87.96640014648438	78.74033250557096
3191	40099.29	72.86053466796875	63.74093964831319
5637	70836.63	91.8929214477539	84.71865977263872
3536	44434.69	81.647216796875	67.09824908433555
5869.5	73758.31	109.32283020019531	86.44813189319383
4249.5	53400.79	82.37669372558594	73.55699453724353
6432.5	80833.18	118.9518814086914	90.49924514331009
6383	80211.14	113.98739624023438	90.15036336057966
8217	103257.87	114.08519744873047	102.28494189805669
8531	107203.71	113.05511474609375	104.22095065837614
4209.5	52898.14	80.0840072631836	73.20998472587375
8509	106927.25	116.18400573730469	104.08647984321259
