площа	окружність	дов. головної осі	дфаметр Фарета
10001	125676.27	143.5742950439453	112.84355846434639
9194	115535.21	153.43612670898438	108.19502934190224
8429	105921.94	153.5811004638672	103.59602368128174
7004	88014.86	125.14241027832031	94.43394395727142
11252	141396.8	143.78562927246094	119.69332210846206
9184	115409.55	155.23336791992188	108.13617331331702
10529	132311.32	146.52182006835938	115.7840194781496
8697.5	109296.01	156.019287109375	105.233079116474
12626.5	158669.28	194.42002868652344	126.7933717179196
6872.5	86362.38	136.56492614746094	93.54324546001388
11500.5	144519.55	153.44882202148438	121.00781538490288
8061	101297.51	151.9468994140625	101.30934789105173
11467	144098.57	153.2071075439453	120.83144400146061
6295	79105.3	132.78941345214844	89.52677216401723
10420.5	130947.86	170.05224609375	115.18590484912971
8945.5	112412.47	176.1261749267578	106.72283892133116
9869	124017.51	142.08261108398438	112.09639185536402
6930	87084.95	138.8253173828125	93.93375349156807
7031.5	88360.43	204.5121307373047	94.61915164915239
8240.5	103553.18	152.24049377441406	102.43110107965309
8426.5	105890.52	170.75967407226562	103.58065950606246
8823	110873.09	175.41714477539062	105.9895867677497
8272.5	103955.3	151.91094970703125	102.62979164853465
11142	140014.5	155.95460510253906	119.10682183418035
9564	120184.77	135.69970703125	110.35063663544084
9723	122182.82	148.57020568847656	111.26413660052366
13068	164217.33	158.35311889648438	128.99106314237088
10141.5	127441.85	134.8143310546875	113.63344068948916
13939	175162.64	163.31668090820312	133.2204414272203
8505.5	106883.27	128.3035125732422	104.0650707381921
6835	85891.14	114.39433288574219	93.28768561961883
11005	138292.91	141.11068725585938	118.37229908137489
9526.5	119713.53	135.14865112304688	110.13408429237303
11360	142753.97	147.66371154785156	120.26637613311314
11311.5	142144.5	147.3184814453125	120.00937092690634
12037.5	151267.69	152.32696533203125	123.8007310953757
7481.5	94015.3	142.49366760253906	97.59990601397176
6685	84006.19	113.251953125	92.25836740672665
8054.5	101215.83	124.06583404541016	101.26849417794938
9062.5	113882.73	131.7963104248047	107.41849642478903
13018	163589.01	157.32522583007812	128.74405770117062
6696	84144.42	113.65032958984375	92.33424062365299
9993.5	125582.02	143.05508422851562	112.80123842543064
7037	88429.55	116.09687805175781	94.65614970143959
9472	119028.66	146.2341766357422	109.81860028124316
11418	143482.82	147.13790893554688	120.57300328757714
13742	172687.06	162.3123016357422	132.27568871017309
10176	127875.39	119.97859191894531	113.82655932261599
11656	146473.62	176.11480712890625	121.8231510569032
12141	152568.31	151.60562133789062	124.33181938920387
11807	148371.14	150.3548583984375	122.60970314248407
12771.5	160491.4	155.71620178222656	127.51932734132944
9157.5	115076.54	132.44583129882812	107.98004968933962
9120	114605.3	134.766357421875	107.75873351141746
15642	196563.17	167.1311798095703	141.12410481114634
13591.5	170795.83	160.82681274414062	131.5493643932496
7981	100292.2	127.75382232666016	100.80538084116013
7922	99550.79	112.12997436523438	100.43208488024113
10148	127523.53	137.6761016845703	113.66985044404885
10345	129999.1	145.29647827148438	114.76786610495665
6606	83013.44	122.12144470214844	91.71161558123642
9892	124306.54	137.45260620117188	112.22693783811545
8127	102126.89	113.65984344482422	101.72324110085496
7990.5	100411.58	140.2421875	100.86535868278226
8608	108171.32	126.87206268310547	104.69023832755508
11155	140177.86	151.6711883544922	119.17628590252652
7586.5	95334.77	106.0489273071289	98.28240842660152
11212.5	140900.43	164.05079650878906	119.48304647665715
9651	121278.04	149.7918701171875	110.85140885996468
9927	124746.36	137.2509765625	112.42530391591548
9125.5	114674.42	130.63619995117188	107.79122165316026
7278	91458.05	117.70980072021484	96.26337520876002
12575	158022.11	154.94992065429688	126.53452997124805
11442	143784.41	147.9369659423828	120.69965563687302
13892	174572.02	171.87054443359375	132.99565314498395
7478	93971.32	125.77527618408203	97.57707371882776
8107.5	101881.85	131.96685791015625	101.60112995897404
12251.5	153956.89	154.1024627685547	124.89633414285163
7919.5	99519.37	124.72330474853516	100.41623660808106
9088	114203.18	136.30300903320312	107.56951697647972
9664	121441.41	139.49754333496094	110.92604275065712
11351	142640.87	151.95303344726562	120.21872596350717
9938	124884.59	141.29409790039062	112.48757529424326
7374	92664.42	134.45582580566406	96.89617331389867
7979.5	100273.35	123.03955841064453	100.79590739317857
8163.5	102585.57	129.73077392578125	101.9514150144347
7174	90151.14	118.6300277709961	95.57311595804573
5683.5	71420.97	93.77843475341797	85.06736714217912
9799	123137.87	143.98150634765625	111.6981391915723
6178.5	77641.32	110.02687072753906	88.69447856065338
8872	111488.84	130.571044921875	106.28349467763263
7554	94926.36	119.67334747314453	98.07166522971566
12089	151914.85	164.05419921875	124.06527659382935
10268.5	129037.78	140.34530639648438	114.3427315797249
7628	95856.28	116.76708984375	98.55085614666075
8003.5	100574.95	125.02604675292969	100.94737587618549
10705.5	134529.28	144.43177795410156	116.75044302340905
8915	112029.19	130.49713134765625	106.54074592058184
7602.5	95535.83	121.08465576171875	98.38599310292636
8193	102956.27	124.00375366210938	102.13545706567915
6019	75636.98	113.09751892089844	87.54215453003738
7632	95906.54	127.73632049560547	98.57669199876187
9874	124080.34	150.58079528808594	112.12478434634778
4646	58383.36	94.69027709960938	76.91209868960517
9740	122396.45	150.0186309814453	111.36136298429759
9414.5	118306.1	136.35821533203125	109.48476466572502
12426.5	156156	156.2655792236328	125.78517878769144
9203	115648.31	132.58834838867188	108.24797240686637
5225	65659.29	109.54798889160156	81.56394191823507
7388	92840.35	113.16354370117188	96.98811141837633
6303	79205.83	109.19564056396484	89.58364164547973
8026.5	100863.97	125.45465850830078	101.09232021185775
6122	76931.32	104.29226684570312	88.28800877168239
8912.5	111997.78	130.70724487304688	106.52580646234104
7697.5	96729.64	120.63243865966797	98.9987949199328
7864.5	98828.22	112.06346130371094	100.06693959330268
5809	72998.05	105.65556335449219	86.00144484464526
7056.5	88674.59	111.37705993652344	94.78720824786262
9214.5	115792.82	132.5821075439453	108.315584220195
9806	123225.83	136.2379913330078	111.73802833267197
13884	174471.49	161.3089141845703	132.95735346005875
8770	110207.07	129.68637084960938	105.670766096056
7648	96107.6	135.6826629638672	98.67996776516763
8543.5	107360.79	123.34215545654297	104.297277291619
10882	136747.25	139.14193725585938	117.70893222609762
8619.5	108315.83	123.8764419555664	104.76014631454433
11372	142904.77	142.1260986328125	120.32988034037211
6182	77685.3	122.1630859375	88.71959685183865
9297.5	116835.83	127.76783752441406	108.80231921781436
8849.5	111206.1	119.85859680175781	106.14863800884976
6155.5	77352.29	102.1507339477539	88.52923820759611
4901	61587.78	90.47136688232422	78.99460113670447
15476.5	194483.43	159.01304626464844	140.37553851755564
9169.5	115227.34	121.88878631591797	108.0507751265537
6579.5	82680.44	117.33149719238281	91.52747994228292
7767	97603	114.00482940673828	99.44471601828832
7363.5	92532.47	110.65385437011719	96.82716244761782
9279.5	116609.64	144.1290740966797	108.69694731394227
5442	68386.19	107.42930603027344	83.24043249796793
7469.5	93864.51	128.51962280273438	97.52160160394875
10385	130501.76	151.59474182128906	114.98953288049597
6762	84973.8	111.73595428466797	92.78817705666586
6282.5	78948.22	102.4916763305664	89.43784120716835
4925	61889.38	90.71022033691406	79.18778161951928
11740	147529.19	158.73745727539062	122.26132771727457
10408.5	130797.07	130.09437561035156	115.11956306977515
7452.5	93650.88	113.25882720947266	97.41056260559633
5410.5	67990.35	95.06224060058594	82.99917202472322
9395.5	118067.34	128.81124877929688	109.37422979184457
7418.5	93223.62	114.87359619140625	97.18810401802169
7977.5	100248.22	121.64955139160156	100.78327474400086
7847	98608.31	118.12035369873047	99.95554365585143
4959	62316.63	90.85304260253906	79.46065002466109
4513	56712.03	87.05252838134766	75.80323255237728
6441.5	80946.28	103.79183197021484	90.56253379522654
6536.5	82140.08	118.7582778930664	91.22790299114297
6386.5	80255.13	103.48954772949219	90.17507611558261
7411.5	93135.66	114.8412094116211	97.14224048170115
7814.5	98199.9	100.74847412109375	99.74833543640179
6154	77333.44	115.28153991699219	88.51845094837681
6129	77019.29	101.23588562011719	88.33846936460814
6884	86506.9	110.60094451904297	93.62147737542311
7429	93355.57	115.00404357910156	97.25685877015319
6283.5	78960.79	113.1092758178711	89.44495893756896
5050	63460.17	98.1852035522461	80.18640596081465
9314	117043.18	138.02459716796875	108.89882056139683
5356	67305.48	107.40122985839844	82.58008840877764
9616.5	120844.5	135.1106719970703	110.65309793198604
6033	75812.91	115.46695709228516	87.64390551194782
7879.5	99016.72	131.83340454101562	100.16232321956552
5607.5	70465.92	102.51707458496094	84.49669074645719
8656	108774.5	128.22689819335938	104.98171983363375
6883.5	86500.61	96.2822265625	93.61807734719024
6996	87914.33	115.31144714355469	94.37999711256194
9529	119744.95	144.87379455566406	110.14853436056862
8443	106097.87	127.9774169921875	103.68202098820692
8717	109541.05	124.37609100341797	105.3509805908631
4407.5	55386.28	91.65687561035156	74.911970294608
6583	82724.42	111.72665405273438	91.55182097037489
8298	104275.74	120.19157409667969	102.78784822250333
8018.5	100763.44	129.00241088867188	101.04192837361579
10273	129094.33	139.5511474609375	114.36778323926859
10015.5	125858.48	138.15582275390625	112.92533223460103
3443.5	43272.3	79.57434844970703	66.21480478182755
6583.5	82730.7	120.58661651611328	91.5552977318295
6440.5	80933.71	119.31212615966797	90.55550390708902
5036	63284.24	104.09506225585938	80.07517934595138
7042	88492.38	115.81132507324219	94.68977174977779
6011.5	75542.74	107.51270294189453	87.48759639614882
7195	90415.04	116.86487579345703	95.71289633257106
9443.5	118670.52	139.04457092285156	109.65326096704334
9660.5	121397.42	133.6147003173828	110.90595395159828
10112.5	127077.42	133.46231079101562	113.47085483124877
8820	110835.39	132.1709747314453	105.97156592484673
11556	145216.98	145.93499755859375	121.29944838687248
7083	89007.6	136.4711456298828	94.96502353687465
6492	81580.88	110.82034301757812	90.91683630890748
6400.5	80431.06	110.42301940917969	90.27385948367008
12769	160459.99	175.3057098388672	127.50684588179293
3828	48104.07	79.04841613769531	69.81375922585893
6937	87172.91	114.91972351074219	93.98118280713338
5606	70447.07	121.02924346923828	84.48538860528086
8280	104049.55	134.9599609375	102.67630413297485
5656.5	71081.68	103.22858428955078	84.86506633942172
7347.5	92331.41	120.93138885498047	96.72190835039189
12142	152580.87	163.29063415527344	124.3369396123869
4014	50441.41	84.07677459716797	71.48974424745792
5773	72545.66	101.1202392578125	85.73454316526154
6354.5	79853	114.99083709716797	89.94887818655434
14045.5	176500.96	152.58909606933594	133.72840395958417
10801.5	135735.65	133.4745330810547	117.27274594916271
8427.5	105903.09	132.5789794921875	103.58680544961112
8337.5	104772.11	131.53170776367188	103.03220226817157
9992	125563.18	143.38186645507812	112.79277251222149
12412	155973.79	174.8096923828125	125.71177044832692
8750	109955.74	134.94512939453125	105.5502061411188
8707	109415.39	123.85646057128906	105.29053478831354
10790	135591.14	136.15208435058594	117.21030111595314
7757	97477.34	116.9071273803711	99.38067794350498
16762.5	210643.79	164.703369140625	146.09133399563154
12543	157619.99	157.648681640625	126.37342920730269
10928	137325.3	139.58694458007812	117.957457351648
9180	115359.28	127.03385925292969	108.11262193041475
11650	146398.22	144.0460205078125	121.79179240065665
8046	101109.02	132.01907348632812	101.21504521037927
10679.5	134202.55	137.1451416015625	116.60858338046633
7282.5	91514.59	113.14144134521484	96.29313051580483
14063.5	176727.15	167.23660278320312	133.81406629118987
7911.5	99418.84	118.10636901855469	100.36550532016585
12269.5	154183.08	146.937744140625	124.9880498052837
11740.5	147535.47	158.99923706054688	122.26393121016181
9596.5	120593.18	144.20338439941406	110.53797216816938
14657	184185.29	178.2459259033203	136.60846242888206
11819	148521.93	144.28018188476562	122.67199427426331
6829.5	85822.03	109.78305053710938	93.25014461527013
11280.5	141754.94	136.1588592529297	119.84481083628529
14266.5	179278.13	152.8837890625	134.7763776222087
12457	156539.28	142.88626098632812	125.93944977157047
8171.5	102686.1	133.05006408691406	102.00135753902191
7937.5	99745.57	114.31549072265625	100.53028840272644
6683	83981.05	117.81090545654297	92.24456557144758
10093	126832.38	141.8668975830078	113.36139874318769
11808.5	148389.99	144.16004943847656	122.61749126452217
12646	158914.32	158.3741455078125	126.89124194648294
10251.5	128824.15	129.59515380859375	114.24804240271482
7552	94901.23	122.56390380859375	98.05868162401507
9357.5	117589.81	124.11515045166016	109.15282424133278
9486.5	119210.87	126.54669952392578	109.90262481456082
8938	112318.22	123.17450714111328	106.67809077239284
8148.5	102397.07	130.12228393554688	101.85770677898886
6406.5	80506.45	115.42096710205078	90.31616213804604
9880	124155.74	132.09945678710938	112.15884584812474
7848.5	98627.16	129.60260009765625	99.96509674308291
8004.5	100587.51	119.56925964355469	100.9536821311269
9398.5	118105.03	135.189697265625	109.39169009204231
6912.5	86865.04	115.9751205444336	93.81507529700018
7867	98859.64	118.3603744506836	100.08284317719757
11711.5	147171.05	130.83497619628906	122.11283686888065
8442	106085.3	112.4128646850586	103.67588068906983
9881	124168.31	132.87278747558594	112.16452175945896
9619	120875.92	136.83106994628906	110.66748023158172
9341	117382.47	154.94383239746094	109.05654765932742
11389	143118.39	148.84518432617188	120.41978730669129
11200	140743.35	153.8589324951172	119.41642642883693
10589	133065.3	127.38191986083984	116.11345115532755
10538.5	132430.7	144.7642822265625	115.83624192018452
10126	127247.07	134.3092803955078	113.5465703136306
9059	113838.75	127.1042709350586	107.39775153957292
11427	143595.92	151.01844787597656	120.62051350283957
8233.5	103465.21	124.0387954711914	102.38758612047147
10194	128101.58	142.41465759277344	113.92718691791809
16071.5	201960.43	156.6698760986328	143.04848598713363
9950	125035.39	139.50511169433594	112.55546841497693
9402	118149.02	135.5345916748047	109.41205692061547
10151	127561.23	149.44595336914062	113.68665101324181
11374	142929.9	150.02926635742188	120.34046111685687
7669.5	96377.78	125.73748016357422	98.81857461199453
8899.5	111834.42	138.149658203125	106.44808748103735
9815.5	123345.21	138.15097045898438	111.79214082997065
12671	159228.48	139.28854370117188	127.01660628177422
11993.5	150714.77	157.8554229736328	123.57426301532684
9903.5	124451.05	122.39308166503906	112.29215391684623
4585.5	57623.09	97.70926666259766	76.40968480751042
9257.5	116333.18	138.53590393066406	108.56802054650241
10776.5	135421.49	144.63290405273438	117.1369538354079
13935	175112.37	146.0826416015625	133.20132527825874
9481.5	119148.04	140.59246826171875	109.87365809604432
10780	135465.48	154.4049835205078	117.15597420637607
8363	105092.56	112.855712890625	103.18964246774075
11192.5	140649.1	131.0686798095703	119.37643655449055
11234.5	141176.89	164.84738159179688	119.60020763078627
7942.5	99808.4	129.80381774902344	100.56194650094552
8788	110433.26	135.34161376953125	105.7791525733337
8437.5	106028.75	122.8542709350586	103.64824484140064
8910.5	111972.65	112.23880767822266	106.51385338707199
11461	144023.17	136.65321350097656	120.79982790637452
13105.5	164688.57	149.64503479003906	129.17600726731987
11857.5	149005.74	157.27041625976562	122.87163180204449
11498.5	144494.41	151.2032470703125	120.99729296615386
9320	117118.57	114.96879577636719	108.93389076376423
9357.5	117589.81	123.40044403076172	109.15282424133278
6299.5	79161.85	112.0789566040039	89.55876569079744
7889.5	99142.38	125.53021240234375	100.22586187301192
5647.5	70968.58	94.56572723388672	84.79752548802253
8803.5	110628.04	132.35765075683594	105.87239645949272
6765	85011.5	109.70880889892578	92.8087577771267
10471	131582.47	151.72438049316406	115.46467543331981
9893.5	124325.39	147.59986877441406	112.23544643220934
9414.5	118306.1	127.72277069091797	109.48476466572502
10173	127837.69	143.5132293701172	113.8097794066521
16666	209431.13	183.36349487304688	145.6702105873271
9699	121881.23	139.42820739746094	111.12673100737888
7928	99626.19	119.63683319091797	100.47011053373222
13620	171153.97	167.90179443359375	131.6872150183643
12204	153359.99	156.4564971923828	124.65398270391495
7482.5	94027.87	126.13227844238281	97.60642854587425
14021.5	176199.37	164.207763671875	133.61410208695818
10230	128553.97	143.10260009765625	114.12817593671036
17103	214922.64	182.5797576904297	147.56766561007018
8633	108485.48	121.1319580078125	104.84215273304274
8616	108271.85	131.26963806152344	104.7388749101219
8180.5	102799.19	127.99108123779297	102.05751366609907
7324.5	92042.38	121.03350067138672	96.57040460416793
9394	118048.49	137.5879669189453	109.36549859641349
8871	111476.27	133.2671661376953	106.27750468159114
10572.5	132857.95	145.33583068847656	116.02295068956188
9036.5	113556.01	134.5282745361328	107.26429576517667
7307	91822.47	121.04463195800781	96.45497059965253
7713	96924.42	124.31776428222656	99.09841879940522
10226.5	128509.99	143.99920654296875	114.10865087377968
16184.5	203380.43	180.71185302734375	143.5504977761005
7098	89196.1	119.28118133544922	95.06552628860888
9685	121705.3	139.51815795898438	111.04649922784623
7374	92664.42	121.7184829711914	96.89617331389867
7179.5	90220.26	124.89947509765625	95.60974485598265
7979.5	100273.35	126.28290557861328	100.79590739317857
5608	70472.21	99.35709381103516	84.50045779091846
5612.5	70528.76	112.08729553222656	84.5343536370043
11724	147328.13	153.40211486816406	122.17798665256785
13237.5	166347.33	163.93203735351562	129.82491468678774
5669.5	71245.04	101.60340118408203	84.96253055833498
6932	87110.08	117.72357177734375	93.94730716792338
6830	85828.31	116.9001235961914	93.25355805834522
6283.5	78960.79	112.36058044433594	89.44495893756896
9805.5	123219.55	140.24871826171875	111.73517958056289
6767	85036.63	116.38350677490234	92.82247572233165
9903	124444.77	141.39483642578125	112.28931922276631
6880	86456.63	117.66378784179688	93.59427369117151
9834.5	123583.97	133.65512084960938	111.90028732178465
5361.5	67374.6	103.58008575439453	82.62247768675044
8963.5	112638.66	133.95184326171875	106.83015800434646
10108	127020.87	142.37091064453125	113.44560510739508
5438	68335.92	104.5304183959961	83.20983502128709
11660	146523.88	153.0248565673828	121.84405234401882
15138.5	190236	174.80755615234375	138.83420633249307
7773.5	97684.68	125.0902328491211	99.48631866241101
12796	160799.28	160.6016845703125	127.64158105582656
8180.5	102799.19	128.18020629882812	102.05751366609907
8030.5	100914.24	126.78929901123047	101.11750671370277
8796	110533.8	127.52501678466797	105.82728870896435
8127	102126.89	121.2763442993164	101.72324110085496
8927.5	112186.27	134.399658203125	106.61541181097208
9865	123967.25	140.6761932373047	112.07367268369669
7475	93933.62	122.58705139160156	97.55749892701914
9319	117106.01	136.96868896484375	108.92804651414154
7058.5	88699.73	119.41956329345703	94.80063990561005
7603	95542.12	123.54200744628906	98.38922836683618
8114	101963.53	154.5592041015625	101.64184997323254
5424	68159.99	106.27654266357422	83.1026551359433
9635	121076.98	139.54786682128906	110.75948272506194
7337.5	92205.74	133.1090087890625	96.65606633571562
6730.5	84577.96	116.28356170654297	92.57180324396847
9424.5	118431.76	134.49591064453125	109.54289611543298
7657.5	96226.98	129.87493896484375	98.74123664310423
8898.5	111821.85	164.14048767089844	106.44210674740447
11824.5	148591.05	195.74659729003906	122.70053380780759
12433	156237.69	149.30386352539062	125.81807207111495
9644	121190.08	161.78160095214844	110.81120055944665
9032.5	113505.74	138.8543243408203	107.24055290709927
11410	143382.29	155.59585571289062	120.53075626340443
9088	114203.18	118.32621002197266	107.56951697647972
9657	121353.44	162.16464233398438	110.88586151312289
15959.5	200552.99	178.51052856445312	142.54917226768043
9146	114932.03	143.79263305664062	107.91222764889899
13275	166818.57	153.3898468017578	130.00867261978826
6586	82762.12	106.10269165039062	91.57267955905725
10327	129772.91	132.88853454589844	114.66797625527376
10146	127498.4	151.0484619140625	113.65864868492393
8983	112883.71	140.3978271484375	106.94629881560168
10462.5	131475.65	133.62562561035156	115.41780077956624
13162	165398.57	188.25320434570312	129.45415747593512
9953.5	125079.37	123.31498718261719	112.57526286232442
9943	124947.42	143.2106475830078	112.51586907321884
15156.5	190462.2	208.0494842529297	138.91672023114603
13124	164921.05	167.33502197265625	129.26714890142924
12181.5	153077.24	152.3472900390625	124.53902004669615
16303.5	204875.82	185.5580291748047	144.07727411909806
10567	132788.84	135.4849853515625	115.9927681763672
7779.5	97760.08	153.5135040283203	99.524705667825
16643.5	209148.39	187.6500244140625	145.57184605135598
8252	103697.69	136.6712646484375	102.50254983733119
10179	127913.09	154.6534881591797	113.84333676530753
10864.5	136527.33	151.4217529296875	117.6142467296168
7421	93255.04	132.51809692382812	97.20447860813638
13471	169281.58	174.41806030273438	130.96491861230388
7360	92488.49	132.06784057617188	96.80414789279847
7935.5	99720.43	126.19921112060547	100.51762237163136
13442	168917.15	197.2096710205078	130.8238738164027
9174.5	115290.17	147.50665283203125	108.08023039933228
8027	100870.26	125.22802734375	101.09546886774477
9674	121567.07	143.4099884033203	110.98341928309816
11735.5	147472.64	167.1779022216797	122.23789378600853
